ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
35975_14,noChange,no,5.61288928438217,39.152467212446,37NEG,treelossTF,1,60,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
35975_15,Shifting cultivation,no,5.59443665306205,39.1443359303958,37NEG,treelossTF,3,8,0,0,47,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.14545454545454545
35975_16,noChange,no,5.65223382379455,39.1782138933917,37NEG,treelossTF,1,53,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
35975_17,Shifting cultivation,no,5.65821127373909,39.1543754235261,37NEG,treelossTF,3,51,0,0,7,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8793103448275862
35975_18,Selective logging,human,5.65359002846215,39.1806524995517,37NEG,treelossTF,1,33,0,0,20,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6226415094339622
35975_19,Shifting cultivation,human,5.63270812685056,39.1218605569969,37NEG,treelossTF,2,0,0,0,18,0,8,3,0,0,NA,0.3076923076923077,1.0,0.0,1.0,0.27586206896551724,0.6206896551724138,0.27586206896551724
35975_20,Shifting cultivation,human,5.5903714713549,39.1188720706068,37NEG,treelossTF,1,43,0,0,0,0,0,8,0,0,NA,NA,NA,0.0,NA,0.0,0.8431372549019608,0.8431372549019608
40284_1,Other change; flooding killed vegetation,no,6.23065576130252,101.91811435003,47NRG,treelosswet,1,0,0,0,0,0,0,42,0,0,NA,NA,NA,0.0,NA,0.0,0.0,0.0
40284_2,noChange,no,6.28045915134305,101.930309193865,47NRG,treelosswet,2,28,20,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.5833333333333334
40284_3,Variable water,no,6.26511308549051,101.911804586948,47NRG,treelosswet,3,15,0,0,23,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.39473684210526316
40284_4,Natural browning,maybe,6.29635375263118,101.947463520928,47NRG,treelosswet,3,19,0,0,12,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6129032258064516
40284_5,Clear cut,human,6.21696610287039,101.991163468592,47NRG,treelosswet,2,12,0,0,0,3,0,0,23,0,1.0,1.0,NA,1.0,1.0,1.0,0.39473684210526316,1.0
40284_6,Fire,no,6.21429575979637,101.984106975075,47NRG,treelosswet,3,24,0,0,15,0,0,15,0,0,NA,0.0,NA,0.0,NA,0.0,0.7222222222222222,0.4444444444444444
40284_7,Clear cut,no,6.29848056699891,101.954789159837,47NRG,treelosswet,2,9,0,14,0,0,5,1,0,27,NA,NA,0.6956521739130435,0.9642857142857143,0.6956521739130435,0.9696969696969697,0.6428571428571429,0.7321428571428571
40284_8,Variable water,no,6.22849648773142,101.916477331798,47NRG,treelosswet,2,26,0,0,5,0,0,26,0,0,NA,0.0,NA,0.0,NA,0.0,0.543859649122807,0.45614035087719296
40284_9,Fire,no,6.22416382171071,101.96439198131,47NRG,treelosswet,3,30,0,0,21,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5882352941176471
40284_10,Fire,no,6.2164516526086,101.986285731159,47NRG,treelosswet,1,24,0,0,14,0,0,21,0,0,NA,0.0,NA,0.0,NA,0.0,0.6440677966101694,0.4067796610169492
40284_11,Built-up growth,human,6.25384727690533,101.987310003699,47NRG,treelosswet,2,49,0,0,0,0,0,7,0,0,NA,NA,NA,0.0,NA,0.0,0.875,0.875
40284_12,Fire,no,6.2175372497409,101.986021034796,47NRG,treelosswet,1,24,0,0,13,0,0,21,0,0,NA,0.0,NA,0.0,NA,0.0,0.6379310344827587,0.41379310344827586
40284_13,noChange,no,6.28410960330503,101.907576085959,47NRG,treelosswet,4,51,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
40284_14,Clear cut,human,6.27930882434113,101.989892659939,47NRG,treelosswet,1,16,0,0,8,0,0,7,0,17,NA,0.0,1.0,0.7083333333333334,1.0,0.53125,0.8541666666666666,0.6875
40284_15,Plantation clearing,no,6.23231492337231,101.912164832626,47NRG,treelosswet,1,2,0,6,0,0,0,3,0,39,NA,NA,0.8666666666666667,0.9285714285714286,0.8666666666666667,0.9285714285714286,0.82,0.82
40284_16,Fire,no,6.22266049270317,101.990654030208,47NRG,treelosswet,1,23,0,0,40,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.36507936507936506
40284_17,noChange,no,6.25916687812288,101.957275907987,47NRG,treelosswet,4,37,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
40284_18,Clear cut,human,6.27148787012123,101.935134606246,47NRG,treelosswet,2,16,0,0,0,0,0,34,0,0,NA,NA,NA,0.0,NA,0.0,0.32,0.32
40284_19,Fire,no,6.29117059630664,101.95339345905,47NRG,treelosswet,3,35,0,0,6,0,0,0,0,13,NA,0.0,1.0,NA,1.0,0.6842105263157895,1.0,0.8888888888888888
40284_20,Plantation clearing,no,6.26765208752743,101.990367870533,47NRG,treelosswet,3,26,0,0,25,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5098039215686274
41318_1,Variable water,no,6.45867571299236,31.4615204017486,36NUN,waternew,2,2,0,18,27,0,0,0,0,0,NA,0.0,0.0,NA,0.0,0.0,0.6170212765957447,0.0425531914893617
41318_2,Variable water,no,6.45461623447312,31.4647872393908,36NUN,waternew,2,33,2,3,0,0,5,0,0,0,0.0,NA,0.625,NA,0.5,NA,0.813953488372093,0.8837209302325582
41318_3,noChange,no,6.46872151138977,31.4642022607448,36NUN,waternew,4,35,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
41318_4,Fire,no,6.40568120424758,31.4307644834059,36NUN,waternew,3,53,0,0,0,0,0,2,0,0,NA,NA,NA,0.0,NA,0.0,0.9636363636363636,0.9636363636363636
41318_5,Variable water,no,6.46814274562332,31.452270256528,36NUN,waternew,3,42,0,0,7,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8571428571428571
41318_6,Fire,no,6.4699525342141,31.4232442062434,36NUN,waternew,2,37,0,0,3,0,0,3,0,0,NA,0.0,NA,0.0,NA,0.0,0.9302325581395349,0.8604651162790697
41318_7,Variable water,no,6.41524208163518,31.4524305629828,36NUN,waternew,1,0,0,25,0,5,2,0,11,5,1.0,1.0,0.21875,1.0,0.4791666666666667,1.0,0.20833333333333334,0.4791666666666667
41318_8,Lost water,no,6.43835204021737,31.4691754746739,36NUN,waternew,3,1,0,0,2,38,0,0,0,0,1.0,0.95,NA,NA,1.0,0.95,1.0,0.9512195121951219
41318_9,Variable water,no,6.47868383134449,31.4394905443384,36NUN,waternew,1,0,0,43,0,0,5,0,0,0,NA,NA,0.10416666666666667,NA,0.10416666666666667,NA,0.0,0.10416666666666667
41318_10,Variable water,no,6.43027710401965,31.4906247794147,36NUN,waternew,1,0,0,4,0,0,0,0,0,47,NA,NA,0.9215686274509803,NA,0.9215686274509803,NA,0.9215686274509803,0.9215686274509803
41318_11,Fire,no,6.42205527311335,31.4627154794726,36NUN,waternew,3,5,0,0,0,3,0,0,36,0,1.0,1.0,NA,1.0,1.0,1.0,0.18181818181818182,1.0
41318_12,Variable water,no,6.40493975734106,31.4546311258039,36NUN,waternew,1,0,0,2,0,0,0,0,0,46,NA,NA,0.9583333333333334,NA,0.9583333333333334,NA,0.9583333333333334,0.9583333333333334
41318_13,Fire,no,6.40775120287476,31.4877079863645,36NUN,waternew,3,39,0,0,3,0,0,2,0,0,NA,0.0,NA,0.0,NA,0.0,0.9545454545454546,0.8863636363636364
41318_14,Variable water,no,6.45391070249837,31.4116319073364,36NUN,waternew,1,0,0,4,0,0,0,0,12,30,1.0,NA,0.8823529411764706,1.0,0.9130434782608695,1.0,0.6521739130434783,0.9130434782608695
41318_15,Lost water,no,6.42693354613126,31.461073634256,36NUN,waternew,3,45,0,0,0,0,0,0,0,3,NA,NA,1.0,NA,1.0,NA,1.0,1.0
41318_16,New water,no,6.4615987894066,31.4414414911193,36NUN,waternew,2,32,0,0,0,0,0,0,0,20,NA,NA,1.0,NA,1.0,NA,1.0,1.0
41318_17,New water,no,6.44258233710097,31.4328210454374,36NUN,waternew,1,0,0,4,0,0,0,0,0,47,NA,NA,0.9215686274509803,NA,0.9215686274509803,NA,0.9215686274509803,0.9215686274509803
41318_18,Variable water,no,6.46296433914401,31.444420696859,36NUN,waternew,2,0,0,1,7,0,12,0,0,15,NA,0.631578947368421,0.9642857142857143,NA,0.9642857142857143,0.7941176470588235,0.6285714285714286,0.7714285714285715
41318_19,Fire,no,6.47021707906822,31.4210736404323,36NUN,waternew,2,30,0,0,14,0,0,3,0,0,NA,0.0,NA,0.0,NA,0.0,0.9361702127659575,0.6382978723404256
41318_20,noChange,no,6.41818342661025,31.438319625599,36NUN,waternew,4,55,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_1,Crop cycle change,no,10.9569507968352,5.05473854614608,31PGN,cropnew,2,45,0,0,5,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.9
74185_2,Natural greening,no,10.9148159616062,5.07036184024578,31PGN,cropnew,1,43,0,0,6,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8775510204081632
74185_3,noChange,no,10.9071793592189,5.0768936423951,31PGN,cropnew,1,47,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_4,Natural greening,no,10.9100038510048,5.06017699804851,31PGN,cropnew,3,43,0,0,6,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8775510204081632
74185_6,noChange,no,10.9754018550183,5.09273655221535,31PGN,cropnew,1,50,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_7,Tree cut down; shifting agriculture,maybe,10.9522746282523,5.06458487208077,31PGN,cropnew,3,36,0,0,8,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8181818181818182
74185_8,Crop cycle change,no,10.9363897906755,5.0477369947031,31PGN,cropnew,3,27,0,0,25,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5192307692307693
74185_9,Natural greening,no,10.9454784362872,5.10679457657343,31PGN,cropnew,1,41,0,0,7,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8541666666666666
74185_10,Natural greening,no,10.9709294847801,5.07267249909225,31PGN,cropnew,4,42,0,0,7,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8571428571428571
74185_11,Fire,no,10.9685339446591,5.06606975377453,31PGN,cropnew,3,47,0,0,0,0,0,6,0,0,NA,NA,NA,0.0,NA,0.0,0.8867924528301887,0.8867924528301887
74185_12,noChange,no,10.9328335861155,5.05237719874095,31PGN,cropnew,4,46,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_13,noChange,no,10.9653640710781,5.09348914654947,31PGN,cropnew,1,45,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_14,Fire,no,10.9690138283775,5.03506338127347,31PGN,cropnew,3,42,0,0,9,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.8235294117647058
74185_15,noChange,no,10.9667197638987,5.0934986870569,31PGN,cropnew,1,53,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
74185_16,Crop expansion; clear cut,human,10.9215664053157,5.03419069748278,31PGN,cropnew,2,27,0,0,26,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5094339622641509
97785_1,Lost water,no,14.018323448008,13.6401210069757,33PUR,waternew,3,39,0,0,19,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6724137931034483
97785_2,Variable water,no,14.0011432217442,13.6718839042712,33PUR,waternew,1,0,0,29,0,0,26,0,0,0,NA,NA,0.4727272727272727,NA,0.4727272727272727,NA,0.0,0.4727272727272727
97785_3,Variable water,no,14.0284656598717,13.6595049543426,33PUR,waternew,2,12,0,0,44,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.21428571428571427
97785_4,noChange,no,14.001935203481,13.7182618970261,33PUR,waternew,4,55,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
97785_5,Variable water,no,13.9932468128122,13.6660969893777,33PUR,waternew,3,24,0,0,23,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5106382978723404
97785_6,Variable water,no,13.987180839528,13.6480802708882,33PUR,waternew,3,43,0,0,15,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7413793103448276
97785_7,Variable water,no,14.0227646289675,13.6584270241414,33PUR,waternew,2,22,0,0,3,0,20,0,0,10,NA,0.8695652173913043,1.0,NA,1.0,0.9090909090909091,0.6363636363636364,0.9454545454545454
97785_8,Variable water,no,13.9731116313066,13.6539941260276,33PUR,waternew,2,6,0,0,6,12,17,0,0,0,1.0,0.8285714285714286,1.0,NA,1.0,0.8285714285714286,0.5853658536585366,0.8536585365853658
97785_9,Variable water,no,13.9678631443361,13.6368075904571,33PUR,waternew,1,0,6,15,0,1,26,0,0,0,0.14285714285714285,1.0,0.6341463414634146,NA,0.5625,1.0,0.14583333333333334,0.5625
97785_10,Variable water,no,14.0397546501082,13.6905510711337,33PUR,waternew,3,29,0,0,20,0,5,0,0,0,NA,0.2,1.0,NA,1.0,0.2,0.9074074074074074,0.6296296296296297
97785_11,noChange,no,13.9677078927691,13.6576355459521,33PUR,waternew,3,26,18,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.5909090909090909
97785_12,Lost water,no,13.9622882623089,13.7084843804036,33PUR,waternew,1,46,0,0,0,0,9,0,0,0,NA,NA,1.0,NA,1.0,NA,0.8363636363636363,1.0
97785_13,Variable water,no,14.031192891627,13.7122661842498,33PUR,waternew,2,0,0,0,20,1,24,0,0,0,1.0,0.5555555555555556,1.0,NA,1.0,0.5555555555555556,0.4666666666666667,0.5555555555555556
97785_14,Variable water,no,14.0158131296673,13.6765214089841,33PUR,waternew,2,8,0,0,15,11,0,0,0,0,1.0,0.4230769230769231,NA,NA,1.0,0.4230769230769231,1.0,0.5588235294117647
97785_15,Variable water,no,13.995177115447,13.6719181686345,33PUR,waternew,3,17,0,0,3,0,23,0,0,0,NA,0.8846153846153846,1.0,NA,1.0,0.8846153846153846,0.46511627906976744,0.9302325581395349
97785_16,noChange,no,14.0320462547674,13.7197614282055,33PUR,waternew,4,19,0,23,0,0,0,0,0,0,NA,NA,0.0,NA,0.0,NA,0.4523809523809524,0.4523809523809524
97785_17,noChange,no,14.0320491931026,13.7203169688146,33PUR,waternew,1,41,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
97785_18,Variable water,no,14.0289586398786,13.6506135038296,33PUR,waternew,2,40,0,0,17,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7017543859649122
97785_19,Variable water,no,13.9986455860738,13.7116144265725,33PUR,waternew,1,0,0,36,1,0,15,0,0,0,NA,0.9375,0.29411764705882354,NA,0.29411764705882354,0.9375,0.019230769230769232,0.28846153846153844
97785_20,noChange,no,14.0208770994061,13.6603823069914,33PUR,waternew,1,52,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
103279_1,Crop cycle change,no,14.5901349484673,78.776685088583,44PKB,builtnewalert,3,36,0,0,1,0,0,11,0,0,NA,0.0,NA,0.0,NA,0.0,0.7708333333333334,0.75
103279_2,noChange,no,14.6099898344796,78.783723122238,44PKB,builtnewalert,2,53,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
103279_3,Other change-new plantation,human,14.580801588708,78.7929220542828,44PKB,builtnewalert,2,13,0,0,39,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.25
103279_4,noChange,no,14.6142814626857,78.77894773673,44PKB,builtnewalert,2,57,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
103279_5,noChange,no,14.587890792852,78.797304896189,44PKB,builtnewalert,2,56,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
103279_6,selective logging,no,14.6538560278254,78.7788278568042,44PKB,builtnewalert,1,21,0,0,31,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.40384615384615385
103279_7,noChange,no,14.6670672870458,78.799856229115,44PKB,builtnewalert,2,56,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
103279_8,Crop cycle change,no,14.6482146360973,78.7841746206486,44PKB,builtnewalert,1,17,0,0,3,10,0,0,0,0,1.0,0.7692307692307693,NA,NA,1.0,0.7692307692307693,1.0,0.9
103279_9,Natural browning,no,14.6333152745508,78.8138347661435,44PKB,builtnewalert,1,37,0,0,14,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7254901960784313
103279_10,Crop cycle change,no,14.6000720334421,78.7955135160541,44PKB,builtnewalert,3,21,0,0,26,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.44680851063829785
103279_11,crop expansion,no,14.6258317501482,78.7963701493914,44PKB,builtnewalert,2,40,0,0,13,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7547169811320755
103279_12,noChange,no,14.6524546165776,78.8025079926351,44PKB,builtnewalert,4,57,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
